volume_cm3,surface_area_cm2,aspect_ratio,num_faces,num_edges,num_holes,num_pockets,max_depth_mm,machinability,density,tolerance_factor,is_turning,is_milling,is_drilling,is_grinding,machining_time_min
487.38,586.13,27.688,2019,1670,13,3,50.56,1.8,7.85,1.0,1,1,1,0,134.366
120.74,410.32,1.669,1343,2445,13,3,16.72,0.5,1.05,1.6,0,1,1,1,19.644
356.29,446.06,6.623,810,2404,9,1,48.49,1.0,2.7,1.0,1,1,1,0,48.886
48.78,682.27,14.442,729,801,11,1,43.98,1.0,2.7,1.25,0,1,1,0,34.519
302.46,566.73,2.273,932,1460,7,6,38.76,5.0,4.5,1.25,0,1,1,0,333.177
296.35,540.14,1.499,2117,709,7,0,15.45,1.8,7.85,1.25,0,1,1,1,39.231
460.34,391.67,4.602,2283,2229,6,0,14.56,1.8,7.85,1.25,1,1,1,0,80.878
258.27,690.89,25.756,1229,833,2,5,30.56,0.5,1.05,1.6,1,1,1,1,45.777
60.79,201.97,1.501,1745,779,4,5,9.15,1.2,8.5,1.6,0,1,1,1,26.101
331.4,172.41,1.955,177,1456,10,2,57.21,1.0,2.7,1.6,0,1,1,0,54.379
428.63,548.14,8.375,1278,1673,4,3,45.48,1.8,7.85,1.6,1,1,1,0,190.7
201.37,450.61,2.084,1198,2814,13,3,4.95,1.8,7.85,1.6,0,1,1,0,78.657
135.45,251.74,1.074,1664,1103,7,1,25.24,5.0,4.5,1.6,0,1,1,0,122.844
237.3,559.46,8.922,1805,1853,6,3,25.34,1.2,8.5,1.6,1,1,1,0,92.765
88.33,183.91,2.563,269,1041,6,0,28.22,1.2,8.5,1.25,0,1,1,1,14.737
436.92,637.24,1.403,1964,2874,12,3,38.9,1.8,7.85,1.25,0,1,1,0,120.479
456.88,739.42,2.347,1459,1922,6,7,18.83,0.5,1.05,1.25,0,1,1,1,40.888
105.77,144.87,7.157,321,1706,12,3,16.53,0.5,1.05,1.25,1,1,1,1,12.434
386.67,488.01,4.69,1960,879,12,2,44.21,5.0,4.5,1.6,1,1,1,1,467.116
225.26,122.99,23.142,1818,1614,0,3,34.17,1.2,8.5,1.0,1,1,0,0,23.446
147.94,361.47,10.08,171,641,14,3,8.01,1.8,7.85,1.25,1,1,1,0,66.328
141.18,404.14,1.549,1017,727,3,7,19.52,0.5,1.05,1.25,0,1,1,1,19.868
107.64,383.57,3.112,893,2683,11,2,55.42,1.8,7.85,1.25,0,1,1,1,68.859
99.07,120.45,4.956,1685,2939,13,2,2.1,5.0,4.5,1.6,0,1,1,0,74.274
374.88,272.33,2.707,2316,1759,3,7,17.48,1.8,7.85,1.6,0,1,1,1,88.802
378.22,629.43,2.061,659,2117,6,5,22.93,1.2,8.5,1.25,0,1,1,1,61.391
86.31,308.87,3.533,2189,1996,6,4,9.15,1.2,8.5,1.25,0,1,1,1,24.189
205.14,224.62,15.281,2023,2921,1,0,7.49,0.5,1.05,1.6,1,1,1,1,15.812
468.14,124.53,1.54,2294,2983,9,2,56.69,5.0,4.5,1.25,0,1,1,0,191.436
442.54,178.09,1.298,2042,310,10,6,20.59,1.0,2.7,1.6,0,1,1,1,43.817
456.63,148.1,6.246,270,2409,1,1,17.87,0.5,1.05,1.25,1,1,1,1,21.819
286.62,370.96,12.434,322,393,9,2,36.17,1.2,8.5,1.25,0,1,1,1,41.984
350.75,71.2,9.946,889,125,4,3,46.02,1.8,7.85,1.25,0,1,1,1,38.07
257.26,499.61,1.251,1672,2352,0,2,39.23,1.0,2.7,1.25,0,1,0,0,22.444
11.29,195.19,21.476,1221,1710,3,5,55.94,1.0,2.7,1.25,1,1,1,0,19.175
321.52,211.71,2.615,2086,935,8,5,39.78,1.2,8.5,1.6,0,1,1,0,56.347
111.32,328.11,8.038,2304,1627,5,1,16.65,5.0,4.5,1.6,0,1,1,1,98.397
420.87,703.66,6.162,1207,1171,11,4,2.97,1.2,8.5,1.0,0,1,1,0,56.773
72.5,750.57,1.421,2347,1734,0,3,55.79,1.8,7.85,1.6,0,1,0,0,77.613
272.33,370.48,17.954,1754,2155,2,7,8.75,5.0,4.5,1.6,0,1,1,1,269.116
28.64,108.01,3.661,2245,2649,12,1,9.63,5.0,4.5,1.0,1,1,1,0,36.43
139.97,560.97,3.181,529,424,11,0,46.5,1.0,2.7,1.6,1,1,1,1,50.973
328.66,285.15,2.746,1182,2610,9,7,50.94,0.5,1.05,1.0,0,1,1,0,22.521
125.93,719.6,1.538,522,890,0,0,37.49,1.8,7.85,1.0,0,1,0,0,19.471
296.51,642.77,2.73,1250,2374,8,7,8.86,0.5,1.05,1.0,0,1,1,0,27.242
384.9,576.42,9.774,550,914,14,2,55.63,1.8,7.85,1.0,0,1,1,0,96.183
256.87,678.71,1.522,348,2778,7,1,12.27,1.0,2.7,1.25,0,1,1,1,32.95
320.99,95.42,2.506,1024,1753,5,3,44.54,5.0,4.5,1.6,0,1,1,1,161.566
168.49,292.29,4.073,195,1381,3,4,49.74,1.2,8.5,1.0,1,1,1,0,31.09
140.82,436.93,2.774,1018,456,8,1,32.07,1.8,7.85,1.0,0,1,1,0,37.268
157.28,248.29,1.52,356,517,13,4,47.51,0.5,1.05,1.0,0,1,1,0,16.467
249.53,598.87,18.416,1761,1158,10,0,23.7,1.2,8.5,1.6,1,1,1,0,64.842
338.23,425.0,4.48,355,308,3,5,36.49,1.2,8.5,1.25,1,1,1,1,68.618
26.75,520.76,1.548,1162,1218,2,1,48.16,1.8,7.85,1.25,0,1,1,0,29.157
183.79,679.79,2.725,2301,2377,4,3,25.53,5.0,4.5,1.25,0,1,1,1,210.129
218.48,618.25,1.853,2220,2961,4,2,13.92,1.0,2.7,1.0,0,1,1,0,22.977
347.83,386.82,3.437,1885,1374,12,4,6.75,0.5,1.05,1.0,0,1,1,0,14.553
190.0,404.66,19.117,786,1105,10,0,7.7,0.5,1.05,1.6,0,1,1,1,10.054
57.14,792.24,18.929,2197,2184,6,7,46.72,1.0,2.7,1.0,1,1,1,0,71.846
489.18,104.84,6.446,128,1199,9,2,14.61,1.2,8.5,1.0,0,1,1,0,27.056
206.61,463.69,2.081,1375,2886,14,2,0.14,1.0,2.7,1.25,0,1,1,1,26.969
38.76,519.03,7.195,2363,790,3,0,52.01,1.2,8.5,1.0,1,1,1,0,17.965
496.92,378.47,2.872,201,1499,2,5,21.39,5.0,4.5,1.0,0,1,1,0,176.624
432.59,671.04,2.008,899,2302,7,3,32.14,1.0,2.7,1.25,0,1,1,0,49.829
393.07,336.17,1.94,66,2176,2,2,44.71,0.5,1.05,1.6,0,1,1,1,21.68
402.18,145.16,14.093,2491,268,7,0,50.14,1.0,2.7,1.25,1,1,1,1,54.718
100.4,455.44,1.332,2496,659,12,4,38.29,5.0,4.5,1.25,0,1,1,1,200.243
330.47,649.31,6.914,1503,2797,0,0,12.5,0.5,1.05,1.6,0,1,0,1,15.01
99.95,612.61,11.579,438,521,10,4,14.9,1.2,8.5,1.0,1,1,1,0,44.951
204.64,543.84,5.608,1160,1369,7,7,2.06,0.5,1.05,1.25,0,1,1,0,29.175
85.07,263.96,5.756,246,1443,10,1,59.54,5.0,4.5,1.0,0,1,1,0,144.996
240.35,146.84,1.867,678,765,14,7,27.8,1.0,2.7,1.25,0,1,1,1,33.458
99.9,497.02,6.543,1552,302,10,6,16.93,1.8,7.85,1.6,1,1,1,0,113.234
193.71,425.11,54.448,804,1275,14,6,0.01,1.2,8.5,1.6,1,1,1,0,87.205
215.95,343.82,3.207,200,2202,12,2,29.61,5.0,4.5,1.6,1,1,1,1,268.715
468.84,485.32,2.956,2204,2029,5,5,12.85,1.8,7.85,1.0,0,1,1,0,70.23
183.77,527.77,5.169,1903,1414,10,4,40.36,5.0,4.5,1.25,1,1,1,1,258.102
64.09,551.88,4.564,866,993,14,7,9.44,0.5,1.05,1.6,0,1,1,1,38.193
122.13,710.34,22.464,1278,1267,0,1,42.24,1.8,7.85,1.0,0,1,0,0,26.094
351.4,85.03,12.464,2156,738,7,2,11.9,0.5,1.05,1.6,1,1,1,1,27.388
219.25,636.27,1.048,1719,726,3,4,56.88,1.2,8.5,1.25,0,1,1,1,50.914
161.92,473.22,13.973,774,780,3,7,39.18,0.5,1.05,1.25,1,1,1,1,27.589
499.85,625.5,6.604,724,112,14,2,26.1,1.0,2.7,1.25,0,1,1,1,51.959
331.34,720.32,4.079,1662,680,0,7,10.49,1.0,2.7,1.0,0,1,0,0,56.549
291.07,561.1,6.3,69,945,11,2,19.95,1.8,7.85,1.25,1,1,1,0,91.657
20.94,633.72,4.348,310,2731,6,2,3.99,5.0,4.5,1.0,1,1,1,0,98.689
231.03,392.22,2.348,2464,410,13,6,42.08,1.0,2.7,1.25,0,1,1,0,62.901
57.29,96.31,3.21,1592,2498,4,6,36.88,1.2,8.5,1.0,1,1,1,0,14.806
445.76,599.26,3.5,881,702,4,0,25.14,1.2,8.5,1.25,0,0,1,0,35.654
485.3,334.2,2.291,73,2047,8,5,1.64,5.0,4.5,1.25,0,1,1,1,217.101
341.91,751.86,7.433,514,2395,6,6,15.58,0.5,1.05,1.6,1,1,1,0,56.257
332.92,373.6,2.224,891,2984,10,6,52.15,0.5,1.05,1.0,0,1,1,0,23.969
61.9,98.77,10.142,302,1860,13,1,13.52,5.0,4.5,1.6,1,1,1,0,88.977
46.79,416.57,5.733,1008,657,13,6,14.11,5.0,4.5,1.6,1,1,1,0,241.377
156.59,710.7,3.035,1521,1206,11,6,59.43,1.8,7.85,1.0,1,1,1,0,115.715
178.09,780.0,4.647,1221,2885,12,3,20.89,1.0,2.7,1.25,1,1,1,1,54.487
172.1,276.05,4.444,557,386,3,3,50.1,5.0,4.5,1.0,1,1,1,0,122.204
474.64,144.91,16.346,1416,1924,2,2,32.08,1.2,8.5,1.6,0,1,1,1,39.095
400.09,487.84,9.964,1095,1725,10,2,40.66,0.5,1.05,1.6,0,1,1,0,34.845
82.14,234.16,21.444,2348,449,3,3,35.57,5.0,4.5,1.6,1,1,1,1,142.216
475.28,312.41,3.095,2167,1231,9,6,20.82,1.0,2.7,1.6,0,1,1,1,69.506
102.21,633.41,3.859,1605,1342,4,2,25.57,5.0,4.5,1.25,0,1,1,1,133.14
160.63,474.86,3.163,409,471,5,6,16.31,0.5,1.05,1.0,1,1,1,0,17.459
190.73,612.93,4.439,777,1073,8,0,24.96,1.8,7.85,1.0,1,1,1,0,41.085
275.29,217.78,4.096,1285,389,1,4,35.82,1.2,8.5,1.0,1,1,1,0,31.802
109.43,732.17,2.449,226,2715,3,2,54.09,1.2,8.5,1.6,0,1,1,0,58.346
90.78,249.68,2.869,2469,947,1,2,16.74,0.5,1.05,1.25,0,1,1,0,6.26
39.75,775.83,11.457,458,2979,9,6,42.91,1.2,8.5,1.6,0,1,1,0,104.45
194.46,551.32,11.667,707,1209,14,6,19.87,0.5,1.05,1.25,0,1,1,1,30.657
275.02,671.83,1.524,1219,899,2,2,16.54,0.5,1.05,1.6,0,1,1,1,23.683
266.03,774.38,1.986,542,1593,11,0,39.45,1.8,7.85,1.0,0,1,1,0,62.244
168.83,667.97,1.591,504,234,14,3,13.37,0.5,1.05,1.0,0,1,1,0,15.152
330.93,58.56,8.034,2227,2766,3,3,36.86,0.5,1.05,1.25,1,1,1,1,19.507
50.01,795.28,6.184,1550,1693,14,6,59.55,0.5,1.05,1.6,0,1,1,1,64.117
159.91,719.65,4.695,746,2833,12,0,45.1,5.0,4.5,1.0,0,0,1,0,143.139
428.91,155.89,2.353,1146,513,0,1,47.68,0.5,1.05,1.0,0,1,0,0,8.486
382.86,123.33,4.458,96,574,1,3,20.0,1.0,2.7,1.6,0,1,1,1,30.068
307.96,140.83,2.18,529,1283,14,6,18.25,0.5,1.05,1.0,0,1,1,0,11.047
464.22,518.8,2.085,1460,688,2,1,33.03,0.5,1.05,1.6,0,1,1,1,18.769
172.14,452.95,1.672,368,161,5,5,19.53,1.8,7.85,1.0,0,1,1,0,56.048
261.0,292.58,30.362,1451,2089,2,0,13.15,5.0,4.5,1.6,0,1,1,0,101.47
129.2,95.91,18.645,1521,1602,11,0,46.39,1.2,8.5,1.0,0,1,1,0,25.23
87.89,201.03,4.072,513,1974,4,1,38.48,1.8,7.85,1.6,0,1,1,1,26.217
267.23,228.05,2.18,562,2977,13,3,40.24,0.5,1.05,1.25,0,1,1,0,19.258
311.71,366.01,1.47,271,2439,10,4,22.27,1.0,2.7,1.6,0,1,1,1,50.944
276.39,498.74,3.044,1944,2636,3,6,26.54,1.2,8.5,1.0,0,1,1,0,50.592
314.16,442.53,12.952,453,2608,12,7,25.56,1.2,8.5,1.0,0,1,1,0,59.273
233.52,439.68,1.79,967,1895,0,5,22.64,0.5,1.05,1.25,0,1,0,0,21.369
476.08,346.43,2.289,1892,1157,3,3,50.57,1.2,8.5,1.6,0,1,1,0,51.814
205.96,789.34,24.499,1302,2133,11,4,14.17,1.0,2.7,1.6,0,1,1,1,76.875
432.19,246.78,4.579,670,221,11,3,10.36,1.2,8.5,1.6,1,1,1,0,75.864
66.15,467.16,24.036,1182,980,1,4,57.76,5.0,4.5,1.6,0,1,1,1,206.526
338.04,437.11,3.678,2188,846,0,6,59.79,1.0,2.7,1.25,1,1,0,0,60.334
56.68,558.28,2.316,245,106,14,1,2.54,5.0,4.5,1.0,0,1,1,0,77.688
421.63,603.5,5.426,316,1557,1,4,6.79,1.8,7.85,1.6,1,1,1,1,136.95
375.52,139.17,6.243,816,795,12,3,29.24,1.0,2.7,1.0,0,1,1,0,30.146
100.94,477.58,5.231,550,2596,1,3,49.88,1.2,8.5,1.25,1,1,1,1,36.783
71.24,508.62,9.359,545,1127,5,3,53.67,1.0,2.7,1.6,1,1,1,1,49.297
94.25,253.69,4.418,2115,649,6,3,21.13,1.0,2.7,1.0,1,1,1,0,19.921
495.56,724.92,7.254,1412,2686,6,7,28.74,1.2,8.5,1.0,0,1,1,0,81.732
200.37,308.43,3.158,229,2094,8,5,30.53,5.0,4.5,1.25,0,1,1,1,171.943
230.23,392.02,22.615,473,2630,5,0,59.98,1.8,7.85,1.0,1,0,1,0,60.622
172.34,764.78,4.562,1693,2987,11,5,30.84,1.2,8.5,1.25,1,1,1,0,98.685
298.06,686.14,3.104,1433,2306,6,3,51.12,1.2,8.5,1.25,1,1,1,1,75.345
386.85,306.96,21.469,1094,2390,11,6,1.38,1.2,8.5,1.25,1,1,1,1,73.539
396.21,725.49,3.499,2052,743,3,3,45.11,1.0,2.7,1.6,0,1,1,1,73.287
439.23,412.79,5.127,1244,2114,1,1,48.05,0.5,1.05,1.0,1,1,1,0,20.327
21.83,373.4,3.862,1172,2835,11,7,54.53,5.0,4.5,1.0,1,1,1,0,216.623
405.56,576.2,28.941,385,2995,12,6,13.29,1.8,7.85,1.6,1,1,1,0,219.072
187.79,336.0,1.815,152,804,5,3,34.64,1.2,8.5,1.6,0,1,1,1,45.614
128.57,79.39,2.29,2310,2882,5,5,53.66,1.8,7.85,1.6,0,1,1,1,48.678
478.11,647.21,3.765,1231,1151,3,6,42.09,1.8,7.85,1.0,0,1,1,0,103.45
195.9,468.33,1.473,1319,2214,0,6,23.46,1.0,2.7,1.25,0,1,0,1,38.66
243.94,487.33,5.71,465,2548,5,2,33.11,1.2,8.5,1.6,1,1,1,1,63.232
409.29,257.26,5.897,405,217,11,2,50.17,0.5,1.05,1.25,1,1,1,1,35.188
37.7,438.19,8.012,992,526,13,1,45.23,0.5,1.05,1.25,1,1,1,1,15.184
480.47,617.35,2.428,193,2095,11,3,34.01,1.8,7.85,1.0,0,1,1,0,88.438
203.53,253.08,1.741,1450,1539,3,0,20.4,1.2,8.5,1.25,0,1,1,1,16.397
13.9,113.25,4.559,778,1756,5,7,39.33,1.8,7.85,1.25,0,1,1,0,32.545
137.68,743.73,8.018,1218,2726,8,7,51.78,1.8,7.85,1.6,1,1,1,1,226.98
198.42,572.88,5.048,1160,722,1,3,3.78,1.0,2.7,1.0,1,1,1,0,34.426
344.93,254.92,3.189,897,1676,4,5,56.42,1.2,8.5,1.6,1,1,1,1,76.863
152.21,698.79,4.381,551,2188,9,3,35.84,1.0,2.7,1.0,1,1,1,0,43.309
398.35,429.67,1.517,1038,1740,12,6,21.95,1.8,7.85,1.0,0,1,1,0,77.456
327.68,652.37,1.445,2297,228,14,3,46.82,1.0,2.7,1.6,0,1,1,1,93.734
372.3,760.32,1.637,1353,2128,13,0,22.02,1.0,2.7,1.25,0,1,1,1,32.872
391.0,678.21,1.481,2424,743,4,3,32.91,0.5,1.05,1.6,0,1,1,1,37.088
49.65,415.47,6.605,438,2769,8,1,19.61,1.0,2.7,1.0,1,1,1,0,14.607
398.1,590.4,3.057,1333,635,3,2,56.18,1.0,2.7,1.25,1,1,1,1,55.911
438.36,595.62,11.232,389,2899,1,0,13.38,1.2,8.5,1.0,1,1,1,0,46.915
141.3,293.04,1.75,2157,2225,14,0,25.65,0.5,1.05,1.0,0,1,1,0,9.976
477.4,367.51,30.622,2156,2342,2,2,55.26,1.0,2.7,1.0,0,1,1,0,26.537
108.83,197.83,2.109,947,1934,14,0,3.4,0.5,1.05,1.25,0,0,1,1,6.763
171.13,507.46,43.016,149,1392,1,5,14.11,1.8,7.85,1.6,1,1,1,0,117.629
475.52,51.85,2.189,2437,1658,4,4,12.15,0.5,1.05,1.25,0,1,1,0,10.415
314.13,674.25,4.105,1714,2748,14,6,52.95,0.5,1.05,1.6,1,1,1,1,70.963
347.15,180.61,3.723,516,606,10,5,41.88,5.0,4.5,1.0,1,1,1,0,218.309
282.86,125.1,1.845,1254,1293,5,4,52.49,5.0,4.5,1.0,0,1,1,0,104.012
443.01,152.35,5.666,1272,2875,11,5,37.56,0.5,1.05,1.0,0,1,1,0,15.504
241.05,250.25,6.716,1704,182,10,1,48.55,1.2,8.5,1.25,1,1,1,1,53.923
311.81,589.99,2.882,2333,2093,11,6,20.18,5.0,4.5,1.0,0,1,1,0,276.836
321.6,285.66,5.824,1151,759,0,4,4.64,0.5,1.05,1.6,0,1,0,0,15.881
220.31,671.95,1.644,1820,962,8,3,23.18,1.8,7.85,1.6,0,1,1,0,99.944
15.45,714.7,67.104,276,2272,8,4,5.65,1.2,8.5,1.6,1,1,1,1,64.455
482.38,144.65,7.199,540,2905,5,4,15.55,1.2,8.5,1.0,1,1,1,0,55.248
459.63,749.74,6.662,2094,2782,9,0,10.13,5.0,4.5,1.6,1,1,1,1,360.545
250.61,465.4,9.224,2428,221,5,5,32.09,1.2,8.5,1.6,1,1,1,0,94.996
343.47,366.1,1.69,2423,720,8,5,7.94,5.0,4.5,1.6,0,1,1,0,227.486
71.69,260.15,2.585,652,2654,11,2,37.94,1.2,8.5,1.25,0,1,1,0,35.488
180.74,50.99,9.109,2493,1830,11,6,44.47,1.8,7.85,1.25,1,1,1,0,73.386
287.54,354.07,7.433,1784,397,7,0,23.92,1.2,8.5,1.0,1,1,1,0,38.78
404.54,708.18,5.962,1888,2118,13,2,42.47,0.5,1.05,1.25,0,1,1,1,30.34
93.18,510.85,1.418,607,1895,0,5,47.64,1.8,7.85,1.0,0,1,0,0,47.651
49.45,478.66,7.045,340,859,13,4,21.97,5.0,4.5,1.6,1,1,1,1,249.453
133.64,625.53,8.004,1574,958,12,7,19.58,1.8,7.85,1.25,0,1,1,0,122.007
207.39,647.87,16.075,1728,1451,11,6,40.48,1.0,2.7,1.6,1,1,1,0,107.505
341.67,176.37,17.81,2460,2315,0,5,53.02,1.2,8.5,1.25,1,1,0,0,53.886
499.57,232.85,10.011,1322,2790,0,3,53.58,0.5,1.05,1.6,1,1,0,1,37.877
42.9,520.83,2.552,386,1965,10,5,33.15,1.8,7.85,1.25,0,1,1,1,82.239
53.55,514.56,4.218,1341,2419,1,7,37.67,1.8,7.85,1.25,1,1,1,1,93.851
85.23,208.69,2.626,2328,2745,1,4,21.58,1.8,7.85,1.25,0,1,1,1,25.62
391.52,643.76,3.154,423,269,14,4,30.15,1.0,2.7,1.25,0,1,1,0,66.817
154.07,90.13,1.923,1737,2047,11,0,50.37,5.0,4.5,1.0,0,0,1,0,109.097
263.23,747.5,3.605,258,1620,0,5,8.67,0.5,1.05,1.6,0,1,0,1,33.538
168.26,230.79,2.863,959,1973,12,0,6.22,1.8,7.85,1.0,0,1,1,0,19.152
168.41,403.11,5.441,850,2214,2,2,38.67,5.0,4.5,1.25,1,1,1,1,177.298
389.32,736.6,3.979,2202,888,9,4,44.52,0.5,1.05,1.6,1,1,1,1,52.258
463.91,715.92,6.392,1080,2229,11,7,0.7,1.0,2.7,1.0,1,1,1,0,84.492
151.38,663.07,2.914,1394,1267,7,1,36.65,1.8,7.85,1.6,0,1,1,1,63.412
376.78,789.63,1.82,438,2160,10,3,12.74,0.5,1.05,1.0,0,1,1,0,22.092
420.76,661.11,1.622,1506,1708,2,2,52.86,1.2,8.5,1.0,0,1,1,0,40.417
362.91,539.09,7.829,234,914,5,6,53.6,5.0,4.5,1.25,1,1,1,1,488.942
223.75,508.73,4.781,2496,1050,3,2,15.09,1.0,2.7,1.0,1,1,1,0,26.876
397.31,434.37,7.823,2367,2494,14,0,13.02,1.8,7.85,1.6,1,0,1,1,114.083
476.74,116.28,10.174,2158,1938,8,6,47.25,1.0,2.7,1.6,1,1,1,1,88.281
461.02,219.02,1.839,1163,2756,7,0,43.56,1.2,8.5,1.0,0,1,1,0,29.865
353.34,186.01,4.012,1718,2916,1,5,35.31,0.5,1.05,1.6,0,1,1,0,16.098
173.32,308.38,7.145,2185,1836,4,7,11.1,1.8,7.85,1.25,1,1,1,0,76.332
373.35,75.53,4.691,638,2190,13,4,9.82,1.8,7.85,1.6,1,1,1,1,109.525
475.19,418.97,12.178,1963,2244,2,5,16.45,5.0,4.5,1.25,1,1,1,1,403.171
395.58,512.59,2.533,1568,2820,12,6,21.49,1.2,8.5,1.25,0,1,1,1,69.105
448.65,193.39,1.673,869,2788,7,6,16.54,0.5,1.05,1.6,0,1,1,1,23.979
217.17,333.22,5.928,1704,677,13,6,4.57,5.0,4.5,1.25,1,1,1,0,272.83
145.87,581.39,2.889,2499,330,3,6,14.9,5.0,4.5,1.25,0,1,1,1,246.367
282.77,516.7,11.257,278,1293,7,6,53.32,0.5,1.05,1.25,1,1,1,1,39.724
392.01,716.06,3.839,1986,1491,6,0,49.3,1.2,8.5,1.0,1,0,1,0,49.712
148.72,101.95,3.131,692,96,11,4,0.4,1.2,8.5,1.25,1,1,1,0,27.079
15.93,122.91,1.352,695,1601,3,2,2.67,1.8,7.85,1.25,0,1,1,1,10.483
455.48,410.04,16.149,969,1367,0,7,25.47,5.0,4.5,1.25,1,1,0,1,408.339
448.35,347.77,3.392,389,223,5,0,24.88,1.0,2.7,1.6,1,1,1,0,50.234
112.7,380.37,3.147,235,2252,13,5,16.57,1.8,7.85,1.6,1,1,1,1,110.298
114.3,231.66,3.631,470,980,14,1,9.1,1.8,7.85,1.0,0,1,1,0,20.486
11.49,456.78,1.223,1042,2617,14,4,25.08,5.0,4.5,1.6,0,1,1,1,238.845
249.88,124.48,25.946,1471,327,1,0,46.9,0.5,1.05,1.6,1,1,1,1,20.38
234.18,797.22,3.66,2247,1293,5,6,3.67,1.2,8.5,1.25,0,1,1,0,77.671
417.61,352.0,1.486,1902,1958,10,5,6.18,1.8,7.85,1.0,0,1,1,0,57.806
324.83,244.15,2.755,1512,170,14,1,46.56,5.0,4.5,1.0,0,1,1,0,146.848
410.68,400.18,3.297,111,776,0,0,40.31,1.2,8.5,1.6,1,1,0,1,55.019
156.44,199.57,11.946,1342,158,1,4,3.5,1.8,7.85,1.25,1,1,1,0,48.04
459.06,536.94,2.338,662,118,6,3,48.75,0.5,1.05,1.6,0,1,1,1,34.578
355.71,392.68,2.531,2183,576,11,2,52.61,5.0,4.5,1.25,0,1,1,0,258.557
75.38,91.38,3.53,2444,2337,2,2,47.93,1.2,8.5,1.6,1,1,1,1,17.368
221.79,680.99,2.836,1864,1732,3,7,36.3,1.2,8.5,1.25,0,1,1,0,76.475
465.22,531.51,2.674,304,1084,13,3,50.88,1.8,7.85,1.6,0,1,1,1,155.109
98.95,310.12,3.508,2479,410,13,2,51.42,5.0,4.5,1.0,1,1,1,0,193.213
158.01,655.03,4.872,726,2864,9,3,26.5,1.8,7.85,1.6,0,1,1,0,91.975
395.24,376.62,4.372,1131,172,10,2,51.3,0.5,1.05,1.25,1,1,1,1,31.133
409.6,580.67,1.183,838,1796,5,7,28.43,1.8,7.85,1.6,0,1,1,0,146.447
424.57,56.54,17.035,2293,2416,11,3,49.34,1.0,2.7,1.6,0,1,1,1,51.579
446.53,120.22,1.099,1116,2556,3,6,31.03,1.0,2.7,1.0,0,1,1,0,24.716
430.7,702.22,2.451,2293,412,4,2,58.57,1.0,2.7,1.0,0,1,1,0,39.888
96.47,427.29,2.162,1198,223,14,3,1.23,1.2,8.5,1.0,0,1,1,0,26.267
95.21,518.66,2.732,1709,2169,11,5,5.42,1.8,7.85,1.0,0,1,1,0,46.395
277.83,293.9,4.388,2097,508,5,6,11.01,1.8,7.85,1.0,1,1,1,0,73.614
322.29,209.56,2.708,2393,2158,13,4,49.75,1.8,7.85,1.6,0,1,1,0,108.355
201.3,607.84,3.396,712,1425,14,1,27.86,1.2,8.5,1.25,1,1,1,0,57.574
495.26,734.61,7.647,1821,2777,10,3,25.11,1.0,2.7,1.6,0,1,1,1,79.833
401.49,418.41,7.387,2052,591,1,3,47.17,0.5,1.05,1.25,0,1,1,1,17.835
285.26,473.29,2.77,1005,1283,9,4,56.69,1.2,8.5,1.0,0,1,1,0,56.517
230.34,320.96,3.154,870,989,7,7,2.11,1.0,2.7,1.6,1,1,1,1,66.056
303.78,648.72,1.83,528,509,11,0,14.99,0.5,1.05,1.25,0,1,1,0,12.914
105.77,195.58,8.734,748,1250,11,5,22.9,1.0,2.7,1.0,1,1,1,0,27.123
447.72,251.5,3.231,777,1420,2,6,47.49,0.5,1.05,1.6,1,1,1,1,37.869
29.3,664.57,6.87,756,1037,11,2,18.17,5.0,4.5,1.6,1,1,1,1,185.323
56.08,162.79,8.523,2105,1903,9,6,13.06,5.0,4.5,1.0,1,1,1,0,83.966
431.21,285.31,7.687,2074,1893,0,5,16.47,0.5,1.05,1.6,1,1,0,1,38.054
10.34,425.77,1.476,2494,1543,6,4,18.9,1.2,8.5,1.0,0,1,1,0,27.994
375.11,148.8,2.35,603,839,7,4,2.34,1.0,2.7,1.0,0,1,1,0,20.802
340.94,517.16,4.661,2108,2418,0,0,57.53,0.5,1.05,1.0,1,1,0,0,13.204
154.21,486.17,5.62,2229,2611,13,1,9.62,1.8,7.85,1.0,0,1,1,0,26.533
101.24,198.25,2.077,563,1500,8,2,10.22,0.5,1.05,1.6,0,1,1,0,7.515
63.93,70.26,1.926,173,275,2,5,37.23,5.0,4.5,1.25,0,1,1,1,44.421
399.19,698.65,17.043,1874,2845,4,6,12.74,5.0,4.5,1.25,0,1,1,1,321.951
390.78,353.94,10.748,137,1574,0,7,11.3,1.0,2.7,1.25,0,1,0,0,37.766
490.27,142.14,4.018,630,729,9,5,23.93,1.2,8.5,1.25,1,1,1,1,65.034
302.98,699.85,2.427,1976,1665,7,5,3.63,0.5,1.05,1.0,0,1,1,0,21.096
56.65,593.75,15.626,2438,2783,13,2,16.52,1.8,7.85,1.25,0,1,1,1,53.136
423.0,562.08,5.467,2385,124,3,4,12.29,1.0,2.7,1.6,1,1,1,1,80.495
489.77,459.83,1.739,285,1318,1,3,27.67,1.0,2.7,1.0,0,1,1,0,30.272
89.27,484.2,18.989,1993,1250,14,0,18.48,1.2,8.5,1.25,1,1,1,1,34.364
337.89,712.9,2.288,1764,1735,12,2,17.89,1.2,8.5,1.6,0,1,1,1,62.783
471.3,295.29,4.137,1707,186,3,2,52.05,1.2,8.5,1.0,0,1,1,0,32.507
